Date,Price,Open,High,Low,Vol.,Change_Short,Change_Long
02/10/2017,50.31,49.55,50.33,49.3,4.83M,0.52%,0.137206148
03/10/2017,49.24,50.17,50.23,49.23,6.74M,-2.13%,0.109258842
04/10/2017,49.31,49.36,49.59,48.91,5.43M,0.14%,0.094318686
05/10/2017,49.7,49.46,49.79,49.41,5.30M,0.79%,0.101751275
06/10/2017,48.86,49.15,49.44,48.7,3.90M,-1.69%,0.098718237
09/10/2017,48.91,49.1,49.2,48.83,4.77M,0.10%,0.088582239
10/10/2017,49.19,49.37,49.68,49.11,5.25M,0.57%,0.094814155
11/10/2017,49.6,49.2,49.73,48.89,4.53M,0.83%,0.088674276
12/10/2017,49.81,49.09,49.87,49.01,4.44M,0.42%,0.086842679
13/10/2017,49.4,49.99,50.16,49.36,4.63M,-0.82%,0.062137175
16/10/2017,49.72,49.71,50.13,49.65,4.30M,0.65%,0.055850499
17/10/2017,49.72,49.7,49.94,49.32,3.58M,0.00%,0.045636172
18/10/2017,49.71,49.75,50.18,49.55,6.48M,-0.02%,0.028553693
19/10/2017,49.71,49.39,50.04,49.3,4.02M,0.00%,0.02094886
20/10/2017,50.25,49.9,50.4,49.56,5.99M,1.09%,0.023838631
23/10/2017,50.26,50.28,50.75,49.93,5.59M,0.02%,0.005602241
24/10/2017,50.99,50.48,51.32,50.42,7.61M,1.45%,0.026575398
25/10/2017,49.96,51.06,51.13,49.75,6.99M,-2.02%,-0.00517722
26/10/2017,51.46,50.39,51.77,49.79,7.56M,3.00%,0.0292
27/10/2017,51.21,51.16,52.23,50.2,7.84M,-0.49%,0.023176823
30/10/2017,51.39,51.39,51.8,50.88,6.65M,0.35%,0.021466905
31/10/2017,51.15,51.32,51.61,51.02,6.17M,-0.47%,0.038789602
01/11/2017,52.1,51.81,52.28,51.43,6.46M,1.86%,0.056580815
02/11/2017,52.48,52.06,52.59,51.69,6.18M,0.73%,0.055935614
03/11/2017,52.96,52.37,53.27,51.99,8.03M,0.91%,0.083913221
06/11/2017,53.67,53.01,53.94,52.8,8.44M,1.34%,0.097321611
07/11/2017,53.48,53.93,54.07,52.93,8.58M,-0.35%,0.087212848
08/11/2017,53.52,54.1,54.22,53.16,7.51M,0.07%,0.079032258
09/11/2017,53.53,53.27,53.65,52.83,6.71M,0.02%,0.074683798
10/11/2017,52.99,53.4,53.49,52.5,5.50M,-1.01%,0.072672065
13/11/2017,52.57,52.66,52.96,52.51,6.73M,-0.79%,0.057320998
14/11/2017,51.23,52.19,52.43,51.08,6.95M,-2.55%,0.030370072
15/11/2017,50.49,50.74,51.17,49.95,7.26M,-1.44%,0.015691008
16/11/2017,50.22,50.4,50.65,50.08,5.69M,-0.53%,0.010259505
17/11/2017,50.13,50.24,50.52,50,4.19M,-0.18%,-0.00238806
20/11/2017,50.08,50,50.25,49.58,4.43M,-0.10%,-0.003581377
21/11/2017,50.01,50.27,50.73,49.67,6.33M,-0.14%,-0.019219455
22/11/2017,50.22,50.52,50.59,50.02,4.82M,0.42%,0.005204163
24/11/2017,50.47,50.45,50.87,50.44,2.29M,0.50%,-0.019238243
27/11/2017,49.16,50.22,50.25,49.08,6.37M,-2.60%,-0.040031244
28/11/2017,50.13,49.36,50.16,48.97,6.52M,1.97%,-0.024518389
29/11/2017,50.73,49.92,50.83,49.72,6.90M,1.20%,-0.008211144
30/11/2017,50.88,50.92,51.78,50.65,11.18M,0.30%,-0.023416507
01/12/2017,51.74,51.51,52.47,51.23,6.68M,1.69%,-0.01410061
04/12/2017,51.29,51.87,52.36,51.25,6.17M,-0.87%,-0.031533233
05/12/2017,51.23,51.23,51.7,51.11,4.53M,-0.12%,-0.045463015
06/12/2017,50.38,51.07,51.24,50.32,4.44M,-1.66%,-0.057965595
07/12/2017,50.54,50.32,50.83,50.08,4.04M,0.32%,-0.05568012
08/12/2017,51.57,50.87,51.71,50.74,5.32M,2.04%,-0.036614982
11/12/2017,51.69,51.54,52.31,51.41,4.04M,0.23%,-0.024532931
12/12/2017,51.96,52.02,52.06,51.2,6.20M,0.52%,-0.011603576
13/12/2017,51.68,51.92,52.09,51.58,4.91M,-0.54%,0.008783916
14/12/2017,52.31,51.9,52.76,51.85,6.44M,1.22%,0.036046742
15/12/2017,52.17,52.78,53.05,52.06,11.36M,-0.27%,0.038829152
18/12/2017,52.34,52.11,52.66,52.11,5.57M,0.33%,0.044085378
19/12/2017,52.68,52.46,52.93,52.14,4.80M,0.65%,0.051916933
20/12/2017,54.25,52.9,54.51,52.46,8.06M,2.98%,0.084783043
21/12/2017,55.95,54.15,56.07,54.03,7.82M,3.13%,0.114097969
22/12/2017,55.5,56.05,56.21,55.45,3.91M,-0.80%,0.099663166
26/12/2017,56.23,55.78,56.37,55.54,3.19M,1.32%,0.143816111
27/12/2017,55.59,56.06,56.07,55.14,4.37M,-1.14%,0.108916816
28/12/2017,55.18,55.49,55.59,55.1,4.24M,-0.74%,0.087719298
29/12/2017,54.89,55.44,55.5,54.87,3.67M,-0.53%,0.078812893
02/01/2018,55.32,55.09,55.51,54.82,3.99M,0.78%,0.069192114
03/01/2018,56.34,55.38,56.39,55.33,4.11M,1.84%,0.098459739
04/01/2018,56.99,56.41,57.19,56.09,4.90M,1.15%,0.112434121
05/01/2018,56.88,56.68,56.91,56.18,3.77M,-0.19%,0.129019452
08/01/2018,57.46,56.76,57.46,56.59,4.52M,1.02%,0.13692125
09/01/2018,57.93,57.47,58.32,57.41,5.52M,0.82%,0.123327516
10/01/2018,57.65,58.14,58.28,57.56,4.63M,-0.48%,0.115302766
11/01/2018,59.18,58.17,59.48,57.54,7.34M,2.65%,0.138953041
12/01/2018,60.05,59.39,60.24,59.12,6.74M,1.47%,0.161958204
16/01/2018,58.84,60,60.22,58.8,5.46M,-2.01%,0.124832728
17/01/2018,59.86,58.97,60.19,58.78,5.80M,1.73%,0.147402722
18/01/2018,59.76,59.62,60.06,59.15,4.55M,-0.17%,0.14176538
19/01/2018,59.75,59.68,59.81,59.27,5.04M,-0.02%,0.13420653
22/01/2018,60.67,59.86,60.68,59.79,5.75M,1.54%,0.118341014
23/01/2018,60.47,60.61,60.7,60.03,5.48M,-0.33%,0.080786416
24/01/2018,60.49,60.54,61.31,60.45,4.99M,0.03%,0.08990991
25/01/2018,59.48,60.75,60.9,59.4,5.47M,-1.67%,0.057798328
26/01/2018,60.39,59.7,60.52,59.61,5.28M,1.53%,0.086346465
29/01/2018,59.66,59.92,60.53,59.56,4.17M,-1.21%,0.081188837
30/01/2018,58.46,58.94,59.32,58.08,6.38M,-2.01%,0.065039169
31/01/2018,58.81,58.53,59.24,58.28,7.07M,0.60%,0.063087491
01/02/2018,59.35,59,59.97,58.15,7.01M,0.92%,0.05342563
02/02/2018,57.72,59.17,59.44,57.61,8.43M,-2.75%,0.012809265
05/02/2018,55.94,57.14,58.47,55.41,11.06M,-3.08%,-0.01652602
06/02/2018,55.94,54.75,56.54,54.42,11.01M,0.00%,-0.026453185
07/02/2018,55.63,56.06,56.97,55.63,7.72M,-0.55%,-0.03970309
08/02/2018,53.24,55.62,55.83,53.23,8.62M,-4.30%,-0.076496097
09/02/2018,52.02,53.24,53.6,50.18,9.69M,-2.29%,-0.12098682
12/02/2018,53.41,52.63,53.96,52.55,7.04M,2.67%,-0.110574521
13/02/2018,53.32,52.93,53.94,52.61,5.44M,-0.17%,-0.093813732
14/02/2018,55.51,52.7,55.86,52.54,6.61M,4.11%,-0.072669562
15/02/2018,54.54,55.64,55.71,53.76,6.19M,-1.75%,-0.087349398
16/02/2018,54.65,54.39,55.06,54.23,5.07M,0.20%,-0.085355649
20/02/2018,54.84,54.6,55.3,54.34,4.26M,0.35%,-0.096093621
21/02/2018,53.75,54.59,55.44,53.73,5.29M,-1.99%,-0.111129486
22/02/2018,54.91,54.26,55.5,54.19,5.57M,2.16%,-0.092246652
23/02/2018,57.05,55.35,57.14,55.07,6.51M,3.90%,-0.040854069
26/02/2018,56.59,57.26,57.54,56.52,5.99M,-0.81%,-0.062924325
27/02/2018,55.83,56.5,57.62,55.82,5.38M,-1.34%,-0.064197117
28/02/2018,54.31,56.02,56.58,54.3,5.89M,-2.72%,-0.07098871
01/03/2018,53.88,54.5,55.01,53.52,5.14M,-0.79%,-0.083829281
02/03/2018,54.06,53.54,54.21,52.78,4.57M,0.33%,-0.089132266
05/03/2018,53.99,53.49,54.23,53.31,5.27M,-0.13%,-0.064622315
06/03/2018,54.06,54.28,54.39,53.5,4.93M,0.13%,-0.033607437
07/03/2018,54.07,53.31,54.46,53.24,7.25M,0.02%,-0.033428674
08/03/2018,53.57,54.13,54.38,52.92,4.73M,-0.92%,-0.037030379
09/03/2018,55.06,54.07,55.07,54.01,5.31M,2.78%,0.034184823
12/03/2018,54.74,55.01,55.41,54.59,5.07M,-0.58%,0.052287582
13/03/2018,53.96,54.94,55.21,53.58,5.53M,-1.42%,0.010297697
14/03/2018,53.96,54.34,54.73,53.87,4.10M,0.00%,0.012003001
15/03/2018,54.03,54.31,54.51,53.38,4.93M,0.13%,-0.026661863
16/03/2018,54.93,54.11,55.19,53.64,13.00M,1.67%,0.007150715
19/03/2018,53.57,54.76,54.91,53.38,4.82M,-2.48%,-0.019762123
20/03/2018,54.7,54.1,55.47,53.91,5.14M,2.11%,-0.002552881
21/03/2018,57.04,55.1,57.59,55.04,7.72M,4.28%,0.061209302
22/03/2018,56.5,56.41,57.28,56.05,11.05M,-0.95%,0.028956474
23/03/2018,57.74,57.04,58.38,56.97,9.44M,2.19%,0.012094654
26/03/2018,59.08,58.37,59.1,58.21,8.80M,2.32%,0.044000707
27/03/2018,59.14,59.15,59.82,58.69,9.09M,0.10%,0.059287122
28/03/2018,58.73,59.16,59.74,58.43,13.33M,-0.69%,0.081384644
29/03/2018,59.29,58.74,59.59,58.74,8.47M,0.95%,0.100408315
02/04/2018,58.09,59.27,59.3,56.57,7.40M,-2.02%,0.0745468
03/04/2018,60.03,58.54,60.08,57.86,8.26M,3.34%,0.111872569
04/04/2018,59.56,58.82,59.73,58.45,8.17M,-0.78%,0.101738809
05/04/2018,60.46,59.83,61.17,59.73,6.82M,1.51%,0.118180137
06/04/2018,59.26,60.21,60.65,58.53,8.84M,-1.98%,0.106216166
09/04/2018,60.62,59.86,61.15,59.51,10.83M,2.29%,0.100980748
10/04/2018,62.34,61.44,63,61.38,11.16M,2.84%,0.138838144
11/04/2018,63.23,62.3,63.27,61.6,10.01M,1.43%,0.171793921
12/04/2018,63.24,63.29,63.88,62.84,10.34M,0.02%,0.171979244
13/04/2018,64.9,63.95,65,63.74,9.67M,2.62%,0.201184527
16/04/2018,65.73,64.97,65.99,64.38,8.53M,1.28%,0.196613872
17/04/2018,66.51,65.92,66.91,65.46,8.31M,1.19%,0.241553108
18/04/2018,66.42,67,67.3,66.38,11.02M,-0.14%,0.214259598
19/04/2018,66.31,65.89,66.59,65.55,8.37M,-0.17%,0.162517532
20/04/2018,65.79,65.85,66.11,65.34,7.01M,-0.78%,0.164424779
23/04/2018,65.48,65.58,65.63,64.47,9.21M,-0.47%,0.134049186
24/04/2018,65.31,66,66.62,64.85,8.73M,-0.26%,0.105450237
25/04/2018,65.06,64.96,65.56,63.92,9.87M,-0.38%,0.100101454
26/04/2018,66.97,65.75,67.13,65.1,10.57M,2.94%,0.140303082
27/04/2018,64.95,66.43,66.76,64.95,6.40M,-3.02%,0.095462979
30/04/2018,65.5,64.88,66.14,64.76,6.38M,0.85%,0.127560682
01/05/2018,65.71,65.05,65.78,64.55,7.43M,0.32%,0.094619357
02/05/2018,65.45,65.18,66,65.14,6.81M,-0.40%,0.098891874
03/05/2018,65.99,64.9,66.16,64.32,7.09M,0.83%,0.091465432
04/05/2018,66.86,66,67.09,65.6,6.30M,1.32%,0.128248397
07/05/2018,66.77,67.27,68.64,66.69,9.12M,-0.13%,0.101451666
08/05/2018,67.74,66.8,67.74,65.45,8.99M,1.45%,0.086621752
09/05/2018,68.7,68.61,70.15,68.5,9.27M,1.42%,0.086509568
10/05/2018,69.34,69.46,69.7,68.65,6.51M,0.93%,0.096457938
11/05/2018,69.44,69.12,69.89,68.87,6.38M,0.14%,0.069953775
14/05/2018,69.59,69.5,70.21,69.35,8.81M,0.22%,0.058725087
15/05/2018,70.09,69.55,70.59,69.24,5.96M,0.72%,0.053826492
16/05/2018,69.85,70,70.2,69.1,4.36M,-0.34%,0.051641072
17/05/2018,70.66,70.2,71,70.09,5.59M,1.16%,0.065600965
18/05/2018,69.55,70.5,70.83,69.53,5.09M,-1.57%,0.057151543
21/05/2018,70.66,70,70.78,69.57,5.44M,1.60%,0.079108125
22/05/2018,70.13,70.77,71.71,69.94,6.08M,-0.75%,0.073801868
23/05/2018,69.12,69.62,69.87,68.28,6.41M,-1.44%,0.062403935
24/05/2018,68.45,68,68.82,67.41,6.40M,-0.97%,0.022099448
25/05/2018,65.47,66.8,66.86,64.44,8.32M,-4.35%,0.008006159
29/05/2018,65.71,64.8,65.82,64.34,6.31M,0.37%,0.003206107
30/05/2018,68.05,66.34,68.74,66.17,10.27M,3.56%,0.035611018
31/05/2018,67.39,67.58,68.34,66.94,8.51M,-0.97%,0.029640947
01/06/2018,68.29,67.76,68.97,67.34,7.12M,1.34%,0.034853766
04/06/2018,67.9,68.95,69.4,67.59,5.60M,-0.57%,0.015554891
05/06/2018,67.56,67.72,68.56,67.52,6.33M,-0.50%,0.011831661
06/06/2018,67.88,67.71,68.42,67.31,6.41M,0.47%,0.002066726
07/06/2018,69.48,68.5,69.68,68.26,7.69M,2.36%,0.011353712
08/06/2018,69.43,69.98,70.37,68.93,6.66M,-0.07%,0.001297952
11/06/2018,70.49,69.96,70.98,69.52,6.24M,1.53%,0.015120968
12/06/2018,69.43,70.07,70.31,69.13,8.33M,-1.50%,-0.002299181
13/06/2018,69.62,69.35,69.93,68.67,6.74M,0.27%,-0.006705664
14/06/2018,68.13,69.99,70.02,67.84,5.69M,-2.14%,-0.024624195
15/06/2018,65.36,67.45,67.8,65.21,15.98M,-4.07%,-0.075007076
18/06/2018,66.6,65.57,67.76,65.39,7.68M,1.90%,-0.042415528
19/06/2018,66.26,65.72,67.03,65.43,5.21M,-0.51%,-0.062270025
20/06/2018,67.47,67.16,67.63,66.79,6.32M,1.83%,-0.037929559
21/06/2018,65.11,66.86,66.96,64.79,7.44M,-3.50%,-0.058015046
22/06/2018,67.78,67.47,68.41,67.25,11.07M,4.10%,-0.009788167
25/06/2018,66.14,67.79,68.13,65.37,5.27M,-2.42%,0.010233695
26/06/2018,67.34,66.41,67.64,66.17,4.96M,1.81%,0.024805966
27/06/2018,68.74,68.23,69.52,68.09,7.62M,2.08%,0.010139603
28/06/2018,68.41,69.3,69.5,67.94,3.96M,-0.48%,0.015135777
29/06/2018,69.62,68.94,70.63,68.71,7.13M,1.77%,0.019475765
02/07/2018,68.59,68.91,69.33,68.2,4.95M,-1.48%,0.010162003
03/07/2018,69.56,69.36,71.44,69.36,5.34M,1.41%,0.029603316
05/07/2018,68.93,70.05,70.57,68.64,5.72M,-0.91%,0.015468474
06/07/2018,69.65,68.69,69.81,68.47,4.45M,1.04%,0.002446747
09/07/2018,71,70.15,71,69.88,5.27M,1.94%,0.022612703
10/07/2018,71.74,71.49,72,71.36,5.25M,1.04%,0.017733012
11/07/2018,70.05,70.92,71.76,69.43,5.64M,-2.36%,0.008929857
12/07/2018,71.45,70.86,71.7,70.41,6.39M,2.00%,0.02628555
13/07/2018,72,71.37,72.57,71.35,6.31M,0.77%,0.05680317
16/07/2018,70.58,70.88,71.59,69.54,6.22M,-1.97%,0.079865361
17/07/2018,70.28,70.22,70.69,69.1,5.72M,-0.43%,0.055255255
18/07/2018,70.35,69.48,70.5,68.81,5.67M,0.10%,0.061726532
19/07/2018,69.69,70.13,70.44,69.49,5.96M,-0.94%,0.032903513
20/07/2018,70.01,69.75,70.14,69.69,5.63M,0.46%,0.075257257
23/07/2018,69.98,70.5,70.62,69.89,7.94M,-0.04%,0.032457952
24/07/2018,70.85,70.7,71.55,70.37,4.71M,1.24%,0.071212579
25/07/2018,71.51,70.92,71.6,70.49,5.15M,0.93%,0.061924562
26/07/2018,71.8,71.22,71.94,70.61,7.36M,0.41%,0.044515566
27/07/2018,71.45,71.48,72.27,71.19,5.59M,-0.49%,0.044437948
30/07/2018,72.27,72.3,72.94,72.14,4.93M,1.15%,0.038063775
31/07/2018,72.17,72.54,72.78,71.88,5.42M,-0.14%,0.052194197
01/08/2018,71.81,71.52,72.05,70.91,5.31M,-0.50%,0.032346176
02/08/2018,71.56,71.36,71.68,70.98,4.67M,-0.35%,0.03815465
03/08/2018,71.29,71.25,71.48,70.61,4.03M,-0.38%,0.023546303
06/08/2018,71.73,71.44,72.15,71.07,7.18M,0.62%,0.01028169
07/08/2018,72.9,72.55,73.75,72.39,5.63M,1.63%,0.016169501
08/08/2018,71.39,72.23,72.54,70.73,5.78M,-2.07%,0.019129193
09/08/2018,71.75,72.2,72.64,71.52,5.98M,0.50%,0.00419874
10/08/2018,71.94,71.6,72.03,71.24,4.86M,0.26%,-0.000833333
13/08/2018,71.07,71.91,72.52,71.01,4.32M,-1.21%,0.006942477
14/08/2018,72.15,71.93,72.69,71.71,5.22M,1.52%,0.026607854
15/08/2018,67.82,71.28,71.37,67.71,7.94M,-6.00%,-0.035963042
16/08/2018,69.41,68.27,69.66,68.22,5.45M,2.34%,-0.004017793
17/08/2018,69.77,69.87,70.11,69.32,4.44M,0.52%,-0.003428082
20/08/2018,70.52,69.68,71.07,69.68,4.66M,1.07%,0.00771649
21/08/2018,70.89,71.04,71.56,70.79,3.72M,0.52%,0.000564573
22/08/2018,72,71.46,72.51,71.38,5.02M,1.57%,0.006852189
23/08/2018,72.05,71.55,72.11,71.22,4.00M,0.07%,0.003481894
24/08/2018,72.61,72.74,73.56,72.34,4.93M,0.78%,0.016235129
27/08/2018,72.84,72.61,73.18,72.61,3.39M,0.32%,0.00788709
28/08/2018,72.05,72.84,73.09,71.92,4.07M,-1.08%,-0.001662741
29/08/2018,73.54,72.77,73.74,72.48,4.89M,2.07%,0.024091352
30/08/2018,73.56,73.68,74.43,73.26,5.14M,0.03%,0.027948575
31/08/2018,73.43,73.08,73.54,72.97,4.15M,-0.18%,0.030018235
04/09/2018,73.11,73.93,74.14,72.83,3.45M,-0.44%,0.019238812
05/09/2018,73,72.84,73.11,72.04,5.08M,-0.15%,0.001371742
06/09/2018,70.54,72.17,72.47,70.51,5.44M,-3.37%,-0.011906429
07/09/2018,70.22,69.93,70.62,69.42,4.37M,-0.45%,-0.021324042
10/09/2018,71.15,70.56,71.65,70.52,5.19M,1.32%,-0.010981373
11/09/2018,71.47,70.99,72.08,70.6,4.17M,0.45%,0.005628254
12/09/2018,71.97,72.15,72.53,71.69,6.14M,0.70%,-0.002494802
13/09/2018,72.55,71.99,72.58,71.12,4.04M,0.81%,0.069743439
14/09/2018,73.5,72.41,73.93,72.41,4.62M,1.31%,0.058925227
17/09/2018,74.24,73.71,74.9,73.62,6.01M,1.01%,0.064067651
18/09/2018,75.04,74.75,75.73,74.63,5.99M,1.08%,0.064095292
19/09/2018,75.53,75,75.86,74.65,3.95M,0.65%,0.06545352
20/09/2018,75.36,75.1,76.15,74.81,5.22M,-0.23%,0.046666667
21/09/2018,76.28,75.77,76.66,75.36,15.11M,1.22%,0.05870923
24/09/2018,77.06,77,77.9,76.79,6.38M,1.02%,0.061286324
25/09/2018,78.11,77.95,78.61,77.64,6.15M,1.36%,0.072350357
26/09/2018,77.28,77.74,78.39,77.2,6.15M,-1.06%,0.07258848
27/09/2018,77.52,77.72,77.99,77.31,4.37M,0.31%,0.054120207
28/09/2018,77.4,77.32,78.68,77.32,6.19M,-0.15%,0.052202284
01/10/2018,79.89,77.77,80.24,77.74,6.41M,3.22%,0.087974942
02/10/2018,78.28,79.29,79.47,78.22,4.53M,-2.02%,0.07071536
03/10/2018,78.57,78.63,78.91,77.89,6.83M,0.37%,0.07630137
04/10/2018,78.28,78.41,78.88,77.59,4.46M,-0.37%,0.109724979
05/10/2018,78.39,78,78.57,77.59,6.54M,0.14%,0.116348619
08/10/2018,78.28,77.73,78.77,77.27,4.03M,-0.14%,0.100210822
09/10/2018,79.4,78.59,79.96,78.14,4.87M,1.43%,0.110955646
10/10/2018,75.09,79.57,79.65,75.01,8.33M,-5.43%,0.043351396
11/10/2018,72.79,74.16,74.77,71.93,9.33M,-3.06%,0.003308063
12/10/2018,73.83,73.72,74.25,72.59,6.30M,1.43%,0.004489796
15/10/2018,73.27,73.83,74.19,73.01,6.13M,-0.76%,-0.013065733
16/10/2018,73.8,73.76,74.18,73.23,5.73M,0.72%,-0.01652452
17/10/2018,72.48,74.07,74.07,72.22,7.30M,-1.79%,-0.040381305
18/10/2018,72.59,71.62,73.18,71.51,7.80M,0.15%,-0.0367569
19/10/2018,72.49,72.67,73.9,72.26,5.66M,-0.14%,-0.04968537
22/10/2018,72.05,72.61,72.77,71.26,5.39M,-0.61%,-0.065014275
23/10/2018,69.22,70.54,70.59,68.2,7.50M,-3.93%,-0.113813852
24/10/2018,65.69,69.7,70.02,65,9.26M,-5.10%,-0.14997412
25/10/2018,68.02,67.88,68.69,66.54,8.73M,3.55%,-0.12254902
26/10/2018,68.48,66.96,69.07,66.67,8.19M,0.68%,-0.115245478
29/10/2018,67.35,69.18,69.7,66.22,6.85M,-1.65%,-0.156965828
30/10/2018,69.52,67.18,69.71,66.86,6.51M,3.22%,-0.111905979
31/10/2018,69.9,70.39,71.82,69.75,6.59M,0.55%,-0.110347461
01/11/2018,69.58,70.2,70.95,68.49,7.83M,-0.46%,-0.111139499
02/11/2018,67.84,69.69,70.25,67.38,5.73M,-2.50%,-0.134583493
05/11/2018,69.03,68.69,69.5,68.25,4.96M,1.75%,-0.11816556
06/11/2018,69.5,69.35,69.57,68.25,6.15M,0.68%,-0.124685139
07/11/2018,70.03,70.74,71.26,69.25,6.59M,0.76%,-0.067385804
08/11/2018,66.91,69.76,70.31,66.67,9.83M,-4.46%,-0.080780327
09/11/2018,66.73,65.73,67.21,64.79,9.19M,-0.27%,-0.09616687
12/11/2018,65.14,67.59,68.07,65.14,6.77M,-2.38%,-0.110959465
13/11/2018,63.72,64.78,65.58,62.6,11.21M,-2.18%,-0.136585366
14/11/2018,64.12,64.82,66.01,63.52,9.71M,0.63%,-0.115342163
15/11/2018,65.21,63.58,65.29,63.25,7.78M,1.70%,-0.101666896
16/11/2018,66.12,65.59,66.44,65.38,7.99M,1.40%,-0.08787419
19/11/2018,66.44,65.37,66.73,65.03,7.79M,0.48%,-0.077862595
20/11/2018,63.99,65.56,65.56,63.22,7.45M,-3.69%,-0.075556198
21/11/2018,65.48,64.41,66.15,64.22,6.39M,2.33%,-0.003196834
23/11/2018,63.8,62.88,63.93,62.41,5.36M,-2.57%,-0.062040576
26/11/2018,64.7,64.7,65.6,64.53,6.36M,1.41%,-0.055198598
27/11/2018,65.28,64.73,65.6,64.15,6.12M,0.90%,-0.030734967
28/11/2018,66.35,65.11,66.63,65.09,5.60M,1.64%,-0.045598389
29/11/2018,66.87,66.46,67.51,66.21,4.61M,0.78%,-0.043347639
30/11/2018,66.18,66.03,66.94,65.43,7.18M,-1.03%,-0.048864616
03/12/2018,69.11,68.1,69.26,67.56,7.50M,4.43%,0.018720519
04/12/2018,66.92,69.43,69.72,66.79,7.53M,-3.17%,-0.03056642
06/12/2018,66.61,64.92,66.61,64.31,8.41M,-0.46%,-0.041582734
07/12/2018,65.91,68.24,69.12,65.81,8.10M,-1.05%,-0.058831929
10/12/2018,65.2,65.09,65.79,63.3,8.75M,-1.08%,-0.025556718
11/12/2018,65.44,66.14,66.75,64.73,5.57M,0.37%,-0.019331635
12/12/2018,65.27,66.05,67.06,65.22,5.54M,-0.26%,0.001995702
13/12/2018,66.13,65.12,67.08,64.89,6.42M,1.32%,0.03782172
14/12/2018,64.55,66.12,66.29,64.31,6.45M,-2.39%,0.006706176
17/12/2018,63.12,64.57,64.84,62.69,7.02M,-2.22%,-0.032050299
18/12/2018,61.91,63.03,63.62,61.47,6.81M,-1.92%,-0.063672111
19/12/2018,61.28,62.56,63.76,60.82,7.70M,-1.02%,-0.077664058
20/12/2018,60,60.27,61.72,59.67,8.37M,-2.09%,-0.062353493
21/12/2018,59.8,59.21,60.97,58.81,15.04M,-0.33%,-0.086744044
24/12/2018,57.01,58.83,59.68,57.01,3.84M,-4.67%,-0.106426332
26/12/2018,61.5,57.68,61.53,56.75,7.26M,7.88%,-0.049459042
27/12/2018,62.23,60.63,62.24,59.45,6.13M,1.19%,-0.046721814
28/12/2018,61.67,62.75,62.87,61.15,5.05M,-0.90%,-0.070535041
31/12/2018,62.35,62.13,62.73,61.69,5.29M,1.10%,-0.067593839
02/01/2019,63.38,60.69,63.85,60.43,5.74M,1.65%,-0.042308855
03/01/2019,62.18,63.54,63.71,61.66,4.73M,-1.89%,-0.100274924
04/01/2019,63.75,63.08,63.91,62.66,7.70M,2.52%,-0.047369994
07/01/2019,63.47,63.91,64.27,62.69,6.27M,-0.44%,-0.047140069
08/01/2019,64.32,64.21,64.58,63.46,5.77M,1.34%,-0.024123805
09/01/2019,66.45,65.07,66.75,64.6,8.35M,3.31%,0.019171779
10/01/2019,67.94,65.87,68.01,65.43,8.81M,2.24%,0.038202934
11/01/2019,66.39,67.28,67.34,65.79,6.02M,-2.28%,0.017159491
14/01/2019,65.61,65.62,66.32,65.33,4.97M,-1.17%,-0.0078633
15/01/2019,66.03,66.04,66.78,65.76,4.50M,0.64%,0.022927963
16/01/2019,65.66,65.74,66.27,65.49,5.40M,-0.56%,0.040240811
17/01/2019,67.06,65.06,67.17,65.01,6.00M,2.13%,0.083185269
18/01/2019,67.9,67.64,68.31,67.17,6.07M,1.25%,0.108028721
22/01/2019,65.75,67,67.24,65.58,6.92M,-3.17%,0.095833333
23/01/2019,65.86,66.22,66.46,65.15,5.94M,0.17%,0.101337793
24/01/2019,66.12,65.97,66.73,65.45,5.79M,0.39%,0.159796527
25/01/2019,66.99,66.65,67.61,66.52,4.52M,1.32%,0.089268293
28/01/2019,65.35,65.87,65.87,64.88,5.94M,-2.45%,0.05013659
29/01/2019,65.3,66.21,66.29,65.25,5.31M,-0.08%,0.058861683
30/01/2019,65.69,65.8,66.1,65.11,8.09M,0.60%,0.053568565
31/01/2019,67.69,66.54,68.31,65.9,9.93M,3.04%,0.068002524
01/02/2019,68.68,68.34,69.45,68.1,7.49M,1.46%,0.10453522
04/02/2019,69.93,68.19,70.01,68.19,5.59M,1.82%,0.096941176
05/02/2019,69.26,69.65,69.96,69.11,4.48M,-0.96%,0.0912242
06/02/2019,69.11,68.66,69.55,68.51,4.07M,-0.22%,0.074471393
07/02/2019,67.48,68.37,68.83,67.25,6.23M,-2.36%,0.015500376
08/02/2019,66.26,66.8,67.08,65.25,6.55M,-1.81%,-0.024727701
11/02/2019,66.74,65.58,67.07,65.58,5.20M,0.72%,0.005271878
12/02/2019,67.45,68.01,68.3,67.24,3.96M,1.06%,0.028044505
13/02/2019,67.78,67.71,68.83,67.64,5.84M,0.49%,0.026503105
14/02/2019,69.1,67.5,69.69,67.5,5.44M,1.95%,0.052391106
15/02/2019,70.18,69.94,70.32,69.48,5.17M,1.56%,0.0465255
19/02/2019,69.49,69.52,70.01,69.18,5.19M,-0.98%,0.023416789
20/02/2019,70.65,69.46,70.75,69.45,5.84M,1.67%,0.074524715
21/02/2019,70.24,70.24,70.84,69.93,5.98M,-0.58%,0.066504707
22/02/2019,69.97,70.85,71.01,69.87,5.23M,-0.38%,0.058227465
25/02/2019,69.25,69.66,70.01,69.23,5.16M,-1.03%,0.033736379
26/02/2019,68.92,69.1,69.53,68.74,4.69M,-0.48%,0.054628921
